Timestamp,Redemption Count,Sales Count,Date,Year,Month,Hour,Minute,Day_of_Week_Num,Day_of_Week,Is_Weekend,Is_Off_Season,Net_Queue_Change
2015-05-09 18:30:00,0,37,2015-05-09,2015,5,18,30,5,Saturday,1,0,37
2015-05-09 18:45:00,0,33,2015-05-09,2015,5,18,45,5,Saturday,1,0,33
2015-05-09 19:00:00,0,33,2015-05-09,2015,5,19,0,5,Saturday,1,0,33
2015-05-09 19:15:00,0,25,2015-05-09,2015,5,19,15,5,Saturday,1,0,25
2015-05-09 19:30:00,0,11,2015-05-09,2015,5,19,30,5,Saturday,1,0,11
2015-05-09 19:45:00,0,21,2015-05-09,2015,5,19,45,5,Saturday,1,0,21
2015-05-09 20:00:00,0,26,2015-05-09,2015,5,20,0,5,Saturday,1,0,26
2015-05-09 20:15:00,0,9,2015-05-09,2015,5,20,15,5,Saturday,1,0,9
2015-05-09 20:30:00,0,12,2015-05-09,2015,5,20,30,5,Saturday,1,0,12
2015-05-09 20:45:00,0,19,2015-05-09,2015,5,20,45,5,Saturday,1,0,19
2015-05-09 21:00:00,0,6,2015-05-09,2015,5,21,0,5,Saturday,1,0,6
2015-05-09 21:15:00,0,12,2015-05-09,2015,5,21,15,5,Saturday,1,0,12
2015-05-09 21:30:00,0,4,2015-05-09,2015,5,21,30,5,Saturday,1,0,4
2015-05-09 21:45:00,0,1,2015-05-09,2015,5,21,45,5,Saturday,1,0,1
2015-05-09 22:00:00,0,14,2015-05-09,2015,5,22,0,5,Saturday,1,0,14
2015-05-09 22:15:00,0,24,2015-05-09,2015,5,22,15,5,Saturday,1,0,24
2015-05-09 22:30:00,43,2,2015-05-09,2015,5,22,30,5,Saturday,1,0,-41
2015-05-09 22:45:00,37,4,2015-05-09,2015,5,22,45,5,Saturday,1,0,-33
2015-05-09 23:00:00,28,10,2015-05-09,2015,5,23,0,5,Saturday,1,0,-18
2015-05-09 23:30:00,30,0,2015-05-09,2015,5,23,30,5,Saturday,1,0,-30
2015-05-09 23:45:00,305,0,2015-05-09,2015,5,23,45,5,Saturday,1,0,-305
2015-05-10 07:45:00,0,2,2015-05-10,2015,5,7,45,6,Sunday,1,0,2
2015-05-10 08:00:00,0,2,2015-05-10,2015,5,8,0,6,Sunday,1,0,2
2015-05-10 08:15:00,0,3,2015-05-10,2015,5,8,15,6,Sunday,1,0,3
2015-05-10 08:30:00,0,19,2015-05-10,2015,5,8,30,6,Sunday,1,0,19
2015-05-10 08:45:00,15,10,2015-05-10,2015,5,8,45,6,Sunday,1,0,-5
2015-05-10 09:00:00,13,11,2015-05-10,2015,5,9,0,6,Sunday,1,0,-2
2015-05-10 09:15:00,12,8,2015-05-10,2015,5,9,15,6,Sunday,1,0,-4
2015-05-10 09:30:00,50,68,2015-05-10,2015,5,9,30,6,Sunday,1,0,18
2015-05-10 09:45:00,19,41,2015-05-10,2015,5,9,45,6,Sunday,1,0,22
2015-05-10 10:00:00,71,104,2015-05-10,2015,5,10,0,6,Sunday,1,0,33
2015-05-10 10:15:00,76,110,2015-05-10,2015,5,10,15,6,Sunday,1,0,34
2015-05-10 10:30:00,133,139,2015-05-10,2015,5,10,30,6,Sunday,1,0,6
2015-05-10 10:45:00,94,123,2015-05-10,2015,5,10,45,6,Sunday,1,0,29
2015-05-10 11:00:00,88,94,2015-05-10,2015,5,11,0,6,Sunday,1,0,6
2015-05-10 11:15:00,102,154,2015-05-10,2015,5,11,15,6,Sunday,1,0,52
2015-05-10 11:30:00,130,124,2015-05-10,2015,5,11,30,6,Sunday,1,0,-6
2015-05-10 11:45:00,145,142,2015-05-10,2015,5,11,45,6,Sunday,1,0,-3
2015-05-10 12:00:00,132,138,2015-05-10,2015,5,12,0,6,Sunday,1,0,6
2015-05-10 12:15:00,94,115,2015-05-10,2015,5,12,15,6,Sunday,1,0,21
2015-05-10 12:30:00,142,132,2015-05-10,2015,5,12,30,6,Sunday,1,0,-10
2015-05-10 12:45:00,117,95,2015-05-10,2015,5,12,45,6,Sunday,1,0,-22
2015-05-10 13:00:00,100,115,2015-05-10,2015,5,13,0,6,Sunday,1,0,15
2015-05-10 13:15:00,79,102,2015-05-10,2015,5,13,15,6,Sunday,1,0,23
2015-05-10 13:30:00,57,62,2015-05-10,2015,5,13,30,6,Sunday,1,0,5
2015-05-10 13:45:00,38,85,2015-05-10,2015,5,13,45,6,Sunday,1,0,47
2015-05-10 14:00:00,73,79,2015-05-10,2015,5,14,0,6,Sunday,1,0,6
2015-05-10 14:15:00,58,63,2015-05-10,2015,5,14,15,6,Sunday,1,0,5
2015-05-10 14:30:00,138,129,2015-05-10,2015,5,14,30,6,Sunday,1,0,-9
2015-05-10 14:45:00,113,159,2015-05-10,2015,5,14,45,6,Sunday,1,0,46
2015-05-10 15:00:00,92,90,2015-05-10,2015,5,15,0,6,Sunday,1,0,-2
2015-05-10 15:15:00,93,145,2015-05-10,2015,5,15,15,6,Sunday,1,0,52
2015-05-10 15:30:00,107,97,2015-05-10,2015,5,15,30,6,Sunday,1,0,-10
2015-05-10 15:45:00,128,138,2015-05-10,2015,5,15,45,6,Sunday,1,0,10
2015-05-10 16:00:00,81,85,2015-05-10,2015,5,16,0,6,Sunday,1,0,4
2015-05-10 16:15:00,47,52,2015-05-10,2015,5,16,15,6,Sunday,1,0,5
2015-05-10 16:30:00,63,92,2015-05-10,2015,5,16,30,6,Sunday,1,0,29
2015-05-10 16:45:00,56,70,2015-05-10,2015,5,16,45,6,Sunday,1,0,14
2015-05-10 17:00:00,21,27,2015-05-10,2015,5,17,0,6,Sunday,1,0,6
2015-05-10 17:15:00,49,58,2015-05-10,2015,5,17,15,6,Sunday,1,0,9
2015-05-10 17:30:00,25,40,2015-05-10,2015,5,17,30,6,Sunday,1,0,15
2015-05-10 17:45:00,19,25,2015-05-10,2015,5,17,45,6,Sunday,1,0,6
2015-05-10 18:00:00,0,37,2015-05-10,2015,5,18,0,6,Sunday,1,0,37
2015-05-10 18:15:00,0,14,2015-05-10,2015,5,18,15,6,Sunday,1,0,14
2015-05-10 18:30:00,0,30,2015-05-10,2015,5,18,30,6,Sunday,1,0,30
2015-05-10 18:45:00,20,28,2015-05-10,2015,5,18,45,6,Sunday,1,0,8
2015-05-10 19:00:00,35,17,2015-05-10,2015,5,19,0,6,Sunday,1,0,-18
2015-05-10 19:15:00,0,10,2015-05-10,2015,5,19,15,6,Sunday,1,0,10
2015-05-10 19:30:00,28,5,2015-05-10,2015,5,19,30,6,Sunday,1,0,-23
2015-05-10 19:45:00,27,9,2015-05-10,2015,5,19,45,6,Sunday,1,0,-18
2015-05-10 20:00:00,8,11,2015-05-10,2015,5,20,0,6,Sunday,1,0,3
2015-05-10 20:15:00,0,3,2015-05-10,2015,5,20,15,6,Sunday,1,0,3
2015-05-10 20:30:00,0,23,2015-05-10,2015,5,20,30,6,Sunday,1,0,23
2015-05-10 20:45:00,25,2,2015-05-10,2015,5,20,45,6,Sunday,1,0,-23
2015-05-10 21:15:00,0,12,2015-05-10,2015,5,21,15,6,Sunday,1,0,12
2015-05-10 22:15:00,0,1,2015-05-10,2015,5,22,15,6,Sunday,1,0,1
2015-05-10 22:30:00,0,3,2015-05-10,2015,5,22,30,6,Sunday,1,0,3
2015-05-10 23:15:00,0,2,2015-05-10,2015,5,23,15,6,Sunday,1,0,2
2015-05-11 07:30:00,4,7,2015-05-11,2015,5,7,30,0,Monday,0,0,3
2015-05-11 08:00:00,3,3,2015-05-11,2015,5,8,0,0,Monday,0,0,0
2015-05-11 08:30:00,3,6,2015-05-11,2015,5,8,30,0,Monday,0,0,3
2015-05-11 08:45:00,0,3,2015-05-11,2015,5,8,45,0,Monday,0,0,3
2015-05-11 09:00:00,1,7,2015-05-11,2015,5,9,0,0,Monday,0,0,6
2015-05-11 09:15:00,16,20,2015-05-11,2015,5,9,15,0,Monday,0,0,4
2015-05-11 09:30:00,2,11,2015-05-11,2015,5,9,30,0,Monday,0,0,9
2015-05-11 09:45:00,0,13,2015-05-11,2015,5,9,45,0,Monday,0,0,13
2015-05-11 10:00:00,17,7,2015-05-11,2015,5,10,0,0,Monday,0,0,-10
2015-05-11 10:15:00,0,10,2015-05-11,2015,5,10,15,0,Monday,0,0,10
2015-05-11 10:30:00,0,4,2015-05-11,2015,5,10,30,0,Monday,0,0,4
2015-05-11 10:45:00,9,29,2015-05-11,2015,5,10,45,0,Monday,0,0,20
2015-05-11 11:00:00,25,25,2015-05-11,2015,5,11,0,0,Monday,0,0,0
2015-05-11 11:15:00,8,20,2015-05-11,2015,5,11,15,0,Monday,0,0,12
2015-05-11 11:30:00,0,12,2015-05-11,2015,5,11,30,0,Monday,0,0,12
2015-05-11 11:45:00,36,25,2015-05-11,2015,5,11,45,0,Monday,0,0,-11
2015-05-11 12:00:00,3,5,2015-05-11,2015,5,12,0,0,Monday,0,0,2
2015-05-11 12:15:00,0,18,2015-05-11,2015,5,12,15,0,Monday,0,0,18
2015-05-11 12:30:00,9,13,2015-05-11,2015,5,12,30,0,Monday,0,0,4
2015-05-11 12:45:00,32,7,2015-05-11,2015,5,12,45,0,Monday,0,0,-25
2015-05-11 13:00:00,0,19,2015-05-11,2015,5,13,0,0,Monday,0,0,19
2015-05-11 13:15:00,16,11,2015-05-11,2015,5,13,15,0,Monday,0,0,-5
2015-05-11 13:30:00,0,24,2015-05-11,2015,5,13,30,0,Monday,0,0,24
2015-05-11 13:45:00,30,18,2015-05-11,2015,5,13,45,0,Monday,0,0,-12
2015-05-11 14:00:00,15,26,2015-05-11,2015,5,14,0,0,Monday,0,0,11
2015-05-11 14:15:00,8,6,2015-05-11,2015,5,14,15,0,Monday,0,0,-2
2015-05-11 14:30:00,23,14,2015-05-11,2015,5,14,30,0,Monday,0,0,-9
2015-05-11 14:45:00,3,13,2015-05-11,2015,5,14,45,0,Monday,0,0,10
2015-05-11 15:00:00,0,6,2015-05-11,2015,5,15,0,0,Monday,0,0,6
2015-05-11 15:15:00,28,23,2015-05-11,2015,5,15,15,0,Monday,0,0,-5
2015-05-11 15:30:00,2,29,2015-05-11,2015,5,15,30,0,Monday,0,0,27
2015-05-11 15:45:00,0,51,2015-05-11,2015,5,15,45,0,Monday,0,0,51
2015-05-11 16:00:00,0,18,2015-05-11,2015,5,16,0,0,Monday,0,0,18
2015-05-11 16:15:00,43,11,2015-05-11,2015,5,16,15,0,Monday,0,0,-32
2015-05-11 16:30:00,0,12,2015-05-11,2015,5,16,30,0,Monday,0,0,12
2015-05-11 16:45:00,0,37,2015-05-11,2015,5,16,45,0,Monday,0,0,37
2015-05-11 17:00:00,31,16,2015-05-11,2015,5,17,0,0,Monday,0,0,-15
2015-05-11 17:15:00,0,21,2015-05-11,2015,5,17,15,0,Monday,0,0,21
2015-05-11 17:30:00,0,13,2015-05-11,2015,5,17,30,0,Monday,0,0,13
2015-05-11 17:45:00,4,45,2015-05-11,2015,5,17,45,0,Monday,0,0,41
2015-05-11 18:00:00,0,19,2015-05-11,2015,5,18,0,0,Monday,0,0,19
2015-05-11 18:15:00,0,6,2015-05-11,2015,5,18,15,0,Monday,0,0,6
2015-05-11 18:30:00,0,2,2015-05-11,2015,5,18,30,0,Monday,0,0,2
2015-05-11 18:45:00,0,13,2015-05-11,2015,5,18,45,0,Monday,0,0,13
2015-05-11 19:00:00,0,2,2015-05-11,2015,5,19,0,0,Monday,0,0,2
2015-05-11 19:15:00,0,5,2015-05-11,2015,5,19,15,0,Monday,0,0,5
2015-05-11 19:30:00,0,4,2015-05-11,2015,5,19,30,0,Monday,0,0,4
2015-05-11 19:45:00,0,3,2015-05-11,2015,5,19,45,0,Monday,0,0,3
2015-05-11 20:00:00,0,1,2015-05-11,2015,5,20,0,0,Monday,0,0,1
2015-05-11 20:30:00,0,30,2015-05-11,2015,5,20,30,0,Monday,0,0,30
2015-05-11 21:00:00,0,2,2015-05-11,2015,5,21,0,0,Monday,0,0,2
2015-05-11 21:30:00,0,1,2015-05-11,2015,5,21,30,0,Monday,0,0,1
2015-05-11 21:45:00,17,0,2015-05-11,2015,5,21,45,0,Monday,0,0,-17
2015-05-11 22:00:00,0,161,2015-05-11,2015,5,22,0,0,Monday,0,0,161
2015-05-11 22:45:00,5,1,2015-05-11,2015,5,22,45,0,Monday,0,0,-4
2015-05-11 23:30:00,2,0,2015-05-11,2015,5,23,30,0,Monday,0,0,-2
2015-05-12 07:30:00,0,4,2015-05-12,2015,5,7,30,1,Tuesday,0,0,4
2015-05-12 07:45:00,0,15,2015-05-12,2015,5,7,45,1,Tuesday,0,0,15
2015-05-12 08:00:00,4,6,2015-05-12,2015,5,8,0,1,Tuesday,0,0,2
2015-05-12 08:15:00,1,0,2015-05-12,2015,5,8,15,1,Tuesday,0,0,-1
2015-05-12 08:30:00,0,36,2015-05-12,2015,5,8,30,1,Tuesday,0,0,36
2015-05-12 08:45:00,0,9,2015-05-12,2015,5,8,45,1,Tuesday,0,0,9
2015-05-12 09:00:00,0,3,2015-05-12,2015,5,9,0,1,Tuesday,0,0,3
2015-05-12 09:15:00,12,5,2015-05-12,2015,5,9,15,1,Tuesday,0,0,-7
2015-05-12 09:30:00,2,5,2015-05-12,2015,5,9,30,1,Tuesday,0,0,3
2015-05-12 09:45:00,10,8,2015-05-12,2015,5,9,45,1,Tuesday,0,0,-2
2015-05-12 10:00:00,14,30,2015-05-12,2015,5,10,0,1,Tuesday,0,0,16
2015-05-12 10:15:00,1,12,2015-05-12,2015,5,10,15,1,Tuesday,0,0,11
2015-05-12 10:30:00,8,8,2015-05-12,2015,5,10,30,1,Tuesday,0,0,0
2015-05-12 10:45:00,0,31,2015-05-12,2015,5,10,45,1,Tuesday,0,0,31
2015-05-12 11:00:00,3,47,2015-05-12,2015,5,11,0,1,Tuesday,0,0,44
2015-05-12 11:15:00,70,14,2015-05-12,2015,5,11,15,1,Tuesday,0,0,-56
2015-05-12 11:30:00,0,28,2015-05-12,2015,5,11,30,1,Tuesday,0,0,28
2015-05-12 11:45:00,24,38,2015-05-12,2015,5,11,45,1,Tuesday,0,0,14
2015-05-12 12:00:00,46,29,2015-05-12,2015,5,12,0,1,Tuesday,0,0,-17
2015-05-12 12:15:00,0,8,2015-05-12,2015,5,12,15,1,Tuesday,0,0,8
2015-05-12 12:30:00,0,18,2015-05-12,2015,5,12,30,1,Tuesday,0,0,18
2015-05-12 12:45:00,42,14,2015-05-12,2015,5,12,45,1,Tuesday,0,0,-28
2015-05-12 13:00:00,0,22,2015-05-12,2015,5,13,0,1,Tuesday,0,0,22
2015-05-12 13:15:00,37,30,2015-05-12,2015,5,13,15,1,Tuesday,0,0,-7
2015-05-12 13:30:00,10,37,2015-05-12,2015,5,13,30,1,Tuesday,0,0,27
2015-05-12 13:45:00,56,40,2015-05-12,2015,5,13,45,1,Tuesday,0,0,-16
2015-05-12 14:00:00,2,2512,2015-05-12,2015,5,14,0,1,Tuesday,0,0,2510
2015-05-12 14:15:00,5,13,2015-05-12,2015,5,14,15,1,Tuesday,0,0,8
2015-05-12 14:30:00,0,11,2015-05-12,2015,5,14,30,1,Tuesday,0,0,11
2015-05-12 14:45:00,8,8,2015-05-12,2015,5,14,45,1,Tuesday,0,0,0
2015-05-12 15:00:00,0,10,2015-05-12,2015,5,15,0,1,Tuesday,0,0,10
2015-05-12 15:15:00,0,12,2015-05-12,2015,5,15,15,1,Tuesday,0,0,12
2015-05-12 15:30:00,35,5,2015-05-12,2015,5,15,30,1,Tuesday,0,0,-30
2015-05-12 15:45:00,0,4,2015-05-12,2015,5,15,45,1,Tuesday,0,0,4
2015-05-12 16:00:00,0,419,2015-05-12,2015,5,16,0,1,Tuesday,0,0,419
2015-05-12 16:15:00,23,8,2015-05-12,2015,5,16,15,1,Tuesday,0,0,-15
2015-05-12 16:30:00,0,19,2015-05-12,2015,5,16,30,1,Tuesday,0,0,19
2015-05-12 16:45:00,0,9,2015-05-12,2015,5,16,45,1,Tuesday,0,0,9
2015-05-12 17:00:00,34,10,2015-05-12,2015,5,17,0,1,Tuesday,0,0,-24
2015-05-12 17:15:00,0,7,2015-05-12,2015,5,17,15,1,Tuesday,0,0,7
2015-05-12 17:30:00,0,11,2015-05-12,2015,5,17,30,1,Tuesday,0,0,11
2015-05-12 17:45:00,0,4,2015-05-12,2015,5,17,45,1,Tuesday,0,0,4
2015-05-12 18:00:00,15,4,2015-05-12,2015,5,18,0,1,Tuesday,0,0,-11
2015-05-12 18:15:00,0,5,2015-05-12,2015,5,18,15,1,Tuesday,0,0,5
2015-05-12 18:30:00,10,4,2015-05-12,2015,5,18,30,1,Tuesday,0,0,-6
2015-05-12 18:45:00,0,1,2015-05-12,2015,5,18,45,1,Tuesday,0,0,1
2015-05-12 19:00:00,0,12,2015-05-12,2015,5,19,0,1,Tuesday,0,0,12
2015-05-12 19:15:00,0,15,2015-05-12,2015,5,19,15,1,Tuesday,0,0,15
2015-05-12 19:30:00,21,0,2015-05-12,2015,5,19,30,1,Tuesday,0,0,-21
2015-05-12 19:45:00,0,10,2015-05-12,2015,5,19,45,1,Tuesday,0,0,10
2015-05-12 20:00:00,0,4,2015-05-12,2015,5,20,0,1,Tuesday,0,0,4
2015-05-12 20:15:00,0,5,2015-05-12,2015,5,20,15,1,Tuesday,0,0,5
2015-05-12 20:30:00,5,10,2015-05-12,2015,5,20,30,1,Tuesday,0,0,5
2015-05-12 20:45:00,12,1,2015-05-12,2015,5,20,45,1,Tuesday,0,0,-11
2015-05-12 21:15:00,0,1,2015-05-12,2015,5,21,15,1,Tuesday,0,0,1
2015-05-12 21:30:00,2,0,2015-05-12,2015,5,21,30,1,Tuesday,0,0,-2
2015-05-13 07:30:00,0,3,2015-05-13,2015,5,7,30,2,Wednesday,0,0,3
2015-05-13 07:45:00,2,11,2015-05-13,2015,5,7,45,2,Wednesday,0,0,9
2015-05-13 08:00:00,0,14,2015-05-13,2015,5,8,0,2,Wednesday,0,0,14
2015-05-13 08:15:00,3,4,2015-05-13,2015,5,8,15,2,Wednesday,0,0,1
2015-05-13 08:30:00,0,19,2015-05-13,2015,5,8,30,2,Wednesday,0,0,19
2015-05-13 08:45:00,6,2,2015-05-13,2015,5,8,45,2,Wednesday,0,0,-4
2015-05-13 09:00:00,0,43,2015-05-13,2015,5,9,0,2,Wednesday,0,0,43
2015-05-13 09:15:00,43,4,2015-05-13,2015,5,9,15,2,Wednesday,0,0,-39
2015-05-13 09:30:00,0,8,2015-05-13,2015,5,9,30,2,Wednesday,0,0,8
2015-05-13 09:45:00,2,8,2015-05-13,2015,5,9,45,2,Wednesday,0,0,6
2015-05-13 10:00:00,30,68,2015-05-13,2015,5,10,0,2,Wednesday,0,0,38
2015-05-13 10:15:00,8,39,2015-05-13,2015,5,10,15,2,Wednesday,0,0,31
2015-05-13 10:30:00,0,11,2015-05-13,2015,5,10,30,2,Wednesday,0,0,11
2015-05-13 10:45:00,0,3,2015-05-13,2015,5,10,45,2,Wednesday,0,0,3
2015-05-13 11:00:00,0,28,2015-05-13,2015,5,11,0,2,Wednesday,0,0,28
2015-05-13 11:15:00,0,24,2015-05-13,2015,5,11,15,2,Wednesday,0,0,24
2015-05-13 11:30:00,0,13,2015-05-13,2015,5,11,30,2,Wednesday,0,0,13
2015-05-13 11:45:00,137,23,2015-05-13,2015,5,11,45,2,Wednesday,0,0,-114
2015-05-13 12:00:00,0,17,2015-05-13,2015,5,12,0,2,Wednesday,0,0,17
2015-05-13 12:15:00,0,16,2015-05-13,2015,5,12,15,2,Wednesday,0,0,16
2015-05-13 12:30:00,0,31,2015-05-13,2015,5,12,30,2,Wednesday,0,0,31
2015-05-13 12:45:00,8,38,2015-05-13,2015,5,12,45,2,Wednesday,0,0,30
2015-05-13 13:00:00,0,31,2015-05-13,2015,5,13,0,2,Wednesday,0,0,31
2015-05-13 13:15:00,32,25,2015-05-13,2015,5,13,15,2,Wednesday,0,0,-7
2015-05-13 13:30:00,0,23,2015-05-13,2015,5,13,30,2,Wednesday,0,0,23
2015-05-13 13:45:00,14,25,2015-05-13,2015,5,13,45,2,Wednesday,0,0,11
2015-05-13 14:00:00,34,62,2015-05-13,2015,5,14,0,2,Wednesday,0,0,28
2015-05-13 14:15:00,11,36,2015-05-13,2015,5,14,15,2,Wednesday,0,0,25
2015-05-13 14:30:00,5,15,2015-05-13,2015,5,14,30,2,Wednesday,0,0,10
2015-05-13 14:45:00,0,22,2015-05-13,2015,5,14,45,2,Wednesday,0,0,22
2015-05-13 15:00:00,5,30,2015-05-13,2015,5,15,0,2,Wednesday,0,0,25
2015-05-13 15:15:00,0,44,2015-05-13,2015,5,15,15,2,Wednesday,0,0,44
2015-05-13 15:30:00,35,24,2015-05-13,2015,5,15,30,2,Wednesday,0,0,-11
2015-05-13 15:45:00,23,16,2015-05-13,2015,5,15,45,2,Wednesday,0,0,-7
2015-05-13 16:00:00,1,55,2015-05-13,2015,5,16,0,2,Wednesday,0,0,54
2015-05-13 16:15:00,7,27,2015-05-13,2015,5,16,15,2,Wednesday,0,0,20
2015-05-13 16:30:00,36,11,2015-05-13,2015,5,16,30,2,Wednesday,0,0,-25
2015-05-13 16:45:00,0,44,2015-05-13,2015,5,16,45,2,Wednesday,0,0,44
2015-05-13 17:00:00,72,4,2015-05-13,2015,5,17,0,2,Wednesday,0,0,-68
2015-05-13 17:15:00,0,6,2015-05-13,2015,5,17,15,2,Wednesday,0,0,6
2015-05-13 17:30:00,14,82,2015-05-13,2015,5,17,30,2,Wednesday,0,0,68
2015-05-13 17:45:00,21,5,2015-05-13,2015,5,17,45,2,Wednesday,0,0,-16
2015-05-13 18:00:00,0,17,2015-05-13,2015,5,18,0,2,Wednesday,0,0,17
2015-05-13 18:15:00,13,60,2015-05-13,2015,5,18,15,2,Wednesday,0,0,47
2015-05-13 18:30:00,25,8,2015-05-13,2015,5,18,30,2,Wednesday,0,0,-17
2015-05-13 18:45:00,0,2,2015-05-13,2015,5,18,45,2,Wednesday,0,0,2
2015-05-13 19:00:00,0,12,2015-05-13,2015,5,19,0,2,Wednesday,0,0,12
2015-05-13 19:15:00,0,5,2015-05-13,2015,5,19,15,2,Wednesday,0,0,5
2015-05-13 19:30:00,28,1,2015-05-13,2015,5,19,30,2,Wednesday,0,0,-27
2015-05-13 19:45:00,0,5,2015-05-13,2015,5,19,45,2,Wednesday,0,0,5
2015-05-13 20:00:00,0,10,2015-05-13,2015,5,20,0,2,Wednesday,0,0,10
2015-05-13 20:30:00,15,12,2015-05-13,2015,5,20,30,2,Wednesday,0,0,-3
2015-05-13 21:15:00,0,3,2015-05-13,2015,5,21,15,2,Wednesday,0,0,3
2015-05-13 21:30:00,5,10,2015-05-13,2015,5,21,30,2,Wednesday,0,0,5
2015-05-13 21:45:00,0,2,2015-05-13,2015,5,21,45,2,Wednesday,0,0,2
2015-05-13 22:00:00,0,1,2015-05-13,2015,5,22,0,2,Wednesday,0,0,1
2015-05-13 22:15:00,0,11,2015-05-13,2015,5,22,15,2,Wednesday,0,0,11
2015-05-13 22:30:00,0,3,2015-05-13,2015,5,22,30,2,Wednesday,0,0,3
2015-05-13 22:45:00,8,1,2015-05-13,2015,5,22,45,2,Wednesday,0,0,-7
2015-05-13 23:00:00,0,4,2015-05-13,2015,5,23,0,2,Wednesday,0,0,4
2015-05-14 07:15:00,1,0,2015-05-14,2015,5,7,15,3,Thursday,0,0,-1
2015-05-14 07:30:00,0,4,2015-05-14,2015,5,7,30,3,Thursday,0,0,4
2015-05-14 07:45:00,3,6,2015-05-14,2015,5,7,45,3,Thursday,0,0,3
2015-05-14 08:00:00,0,5,2015-05-14,2015,5,8,0,3,Thursday,0,0,5
2015-05-14 08:15:00,7,5,2015-05-14,2015,5,8,15,3,Thursday,0,0,-2
2015-05-14 08:30:00,0,3,2015-05-14,2015,5,8,30,3,Thursday,0,0,3
2015-05-14 08:45:00,5,15,2015-05-14,2015,5,8,45,3,Thursday,0,0,10
2015-05-14 09:00:00,0,17,2015-05-14,2015,5,9,0,3,Thursday,0,0,17
2015-05-14 09:15:00,9,8,2015-05-14,2015,5,9,15,3,Thursday,0,0,-1
2015-05-14 09:30:00,2,36,2015-05-14,2015,5,9,30,3,Thursday,0,0,34
2015-05-14 09:45:00,8,47,2015-05-14,2015,5,9,45,3,Thursday,0,0,39
2015-05-14 10:00:00,34,18,2015-05-14,2015,5,10,0,3,Thursday,0,0,-16
2015-05-14 10:15:00,13,50,2015-05-14,2015,5,10,15,3,Thursday,0,0,37
2015-05-14 10:30:00,0,91,2015-05-14,2015,5,10,30,3,Thursday,0,0,91
2015-05-14 10:45:00,38,28,2015-05-14,2015,5,10,45,3,Thursday,0,0,-10
2015-05-14 11:00:00,0,39,2015-05-14,2015,5,11,0,3,Thursday,0,0,39
2015-05-14 11:15:00,137,62,2015-05-14,2015,5,11,15,3,Thursday,0,0,-75
2015-05-14 11:30:00,47,65,2015-05-14,2015,5,11,30,3,Thursday,0,0,18
2015-05-14 11:45:00,0,48,2015-05-14,2015,5,11,45,3,Thursday,0,0,48
2015-05-14 12:00:00,0,76,2015-05-14,2015,5,12,0,3,Thursday,0,0,76
2015-05-14 12:15:00,84,69,2015-05-14,2015,5,12,15,3,Thursday,0,0,-15
2015-05-14 12:30:00,42,58,2015-05-14,2015,5,12,30,3,Thursday,0,0,16
2015-05-14 12:45:00,114,72,2015-05-14,2015,5,12,45,3,Thursday,0,0,-42
2015-05-14 13:00:00,13,57,2015-05-14,2015,5,13,0,3,Thursday,0,0,44
2015-05-14 13:15:00,117,37,2015-05-14,2015,5,13,15,3,Thursday,0,0,-80
2015-05-14 13:30:00,0,64,2015-05-14,2015,5,13,30,3,Thursday,0,0,64
2015-05-14 13:45:00,1,33,2015-05-14,2015,5,13,45,3,Thursday,0,0,32
2015-05-14 14:00:00,130,29,2015-05-14,2015,5,14,0,3,Thursday,0,0,-101
2015-05-14 14:15:00,0,72,2015-05-14,2015,5,14,15,3,Thursday,0,0,72
2015-05-14 14:30:00,0,62,2015-05-14,2015,5,14,30,3,Thursday,0,0,62
2015-05-14 14:45:00,163,59,2015-05-14,2015,5,14,45,3,Thursday,0,0,-104
2015-05-14 15:00:00,0,65,2015-05-14,2015,5,15,0,3,Thursday,0,0,65
2015-05-14 15:15:00,6,94,2015-05-14,2015,5,15,15,3,Thursday,0,0,88
2015-05-14 15:30:00,71,44,2015-05-14,2015,5,15,30,3,Thursday,0,0,-27
2015-05-14 15:45:00,107,58,2015-05-14,2015,5,15,45,3,Thursday,0,0,-49
2015-05-14 16:00:00,3,98,2015-05-14,2015,5,16,0,3,Thursday,0,0,95
2015-05-14 16:15:00,125,98,2015-05-14,2015,5,16,15,3,Thursday,0,0,-27
2015-05-14 16:30:00,0,43,2015-05-14,2015,5,16,30,3,Thursday,0,0,43
2015-05-14 16:45:00,0,109,2015-05-14,2015,5,16,45,3,Thursday,0,0,109
2015-05-14 17:00:00,143,46,2015-05-14,2015,5,17,0,3,Thursday,0,0,-97
2015-05-14 17:15:00,0,72,2015-05-14,2015,5,17,15,3,Thursday,0,0,72
2015-05-14 17:30:00,0,106,2015-05-14,2015,5,17,30,3,Thursday,0,0,106
2015-05-14 17:45:00,73,48,2015-05-14,2015,5,17,45,3,Thursday,0,0,-25
2015-05-14 18:00:00,64,36,2015-05-14,2015,5,18,0,3,Thursday,0,0,-28
2015-05-14 18:15:00,0,138,2015-05-14,2015,5,18,15,3,Thursday,0,0,138
2015-05-14 18:30:00,96,13,2015-05-14,2015,5,18,30,3,Thursday,0,0,-83
2015-05-14 18:45:00,0,11,2015-05-14,2015,5,18,45,3,Thursday,0,0,11
2015-05-14 19:00:00,0,23,2015-05-14,2015,5,19,0,3,Thursday,0,0,23
2015-05-14 19:15:00,0,38,2015-05-14,2015,5,19,15,3,Thursday,0,0,38
